severity,weather,road,light,lat,lon,highway,speed
property damage only,clear,dry,daylight,44.701307055245394,-63.67522692359675,residential,40
property damage only,clear,dry,daylight,44.76812072168549,-63.684585434850725,residential,40
property damage only,clear,dry,daylight,44.64086125982217,-63.59833968202577,secondary,50
non-fatal injury,snow,snow,daylight,44.72268901038772,-63.53189257683404,tertiary,50
property damage only,clear,dry,daylight,44.65830389286308,-63.6325240680976,residential,40
property damage only,clear,dry,daylight,44.6473772627358,-63.662280221931965,tertiary,60
non-fatal injury,snow,snow,daylight,44.72348433337016,-63.640065291248774,primary,90
property damage only,overcast,wet,daylight,44.75043273278814,-63.66296338485164,highway,60
property damage only,snow,snow,daylight,44.67503760368584,-63.592584750144304,residential,40
non-fatal injury,clear,wet,dark,44.64329890958386,-63.575969575609186,tertiary,50
property damage only,snow,snow,daylight,44.66386887489179,-63.5936819342521,residential,40
property damage only,snow,snow,daylight,44.66034210693088,-63.61870912989131,residential,40
property damage only,overcast,wet,daylight,44.65362854005913,-63.62490596776533,primary,50
non-fatal injury,snow,snow,daylight,44.7097199610168,-63.84373287371058,highway,110
property damage only,snow,snow,daylight,44.67255656385249,-63.478546562367306,secondary,50
property damage only,snow,snow,daylight,44.6436327372764,-63.35488236980548,secondary,60
property damage only,snow,snow,daylight,44.72348433337016,-63.640065291248774,primary,90
non-fatal injury,snow,snow,daylight,44.63623426135851,-63.59656478545278,residential,40
property damage only,snow,snow,daylight,44.69186214690176,-63.6830301698791,highway,100
property damage only,snow,ice,daylight,44.72426765073194,-63.59854219119146,highway,100
non-fatal injury,snow,snow,daylight,44.65291316134552,-63.48918084195245,residential,50
non-fatal injury,snow,snow,daylight,44.81807183356036,-63.61205859517089,primary,60
property damage only,snow,snow,daylight,44.619717420096286,-63.929060878707176,primary,70
property damage only,snow,snow,daylight,44.85480248407244,-63.55720427131071,highway,110
non-fatal injury,snow,snow,daylight,44.84689456868291,-63.19994959462127,residential,40
property damage only,overcast,snow,daylight,44.65264364572126,-63.751039719038495,highway,110
property damage only,snow,snow,daylight,44.683979387169394,-63.44547861161606,secondary,70
non-fatal injury,snow,wet,dark,44.925569656945456,-63.538082435503085,residential,40
property damage only,clear,dry,daylight,44.75412547875738,-63.73754600233551,secondary,50
property damage only,overcast,dry,daylight,44.75043273278814,-63.66296338485164,highway,60
property damage only,snow,snow,daylight,44.65419151697439,-63.590152656344614,residential,40
non-fatal injury,snow,snow,daylight,44.649476586811474,-63.671232859146386,residential,20
non-fatal injury,rain,ice,daylight,44.694027788284,-63.58128075112143,secondary,70
property damage only,snow,snow,daylight,44.70865251777483,-63.58032881502784,secondary,50
property damage only,rain,ice,daylight,44.6493062714198,-63.67720859768211,residential,20
property damage only,snow,snow,daylight,44.594097193133635,-63.63913473479314,residential,40
non-fatal injury,fog,wet,daylight,44.643823342547314,-63.65568258467433,highway,100
property damage only,snow,snow,daylight,44.67536850297639,-63.647698485872546,primary,50
property damage only,snow,snow,daylight,44.680889283109536,-63.9828192307031,primary,70
property damage only,snow,snow,daylight,44.703780346294,-63.46684973049164,primary,60
property damage only,clear,dry,daylight,44.68409473669147,-63.54735057473837,secondary,50
property damage only,overcast,snow,daylight,44.88244810997019,-63.5307288690447,residential,40
property damage only,clear,dry,daylight,44.64711359547016,-63.61942601670016,residential,40
property damage only,clear,dry,dark,44.63710805922267,-63.524944573381774,residential,40
property damage only,clear,dry,daylight,44.69962158407357,-63.689129516088606,secondary,50
property damage only,clear,dry,daylight,44.604219666625795,-63.61050185569013,residential,50
property damage only,snow,snow,daylight,44.71603705707702,-63.54508859833891,tertiary,50
property damage only,snow,snow,dark,44.708601103123016,-63.38609446973052,residential,40
property damage only,clear,dry,daylight,44.65363558147547,-63.630177912716626,secondary,50
non-fatal injury,snow,snow,daylight,44.79837114188111,-63.688609696762235,secondary,50
property damage only,clear,dry,daylight,44.651631542942525,-63.576695239305394,primary,60
property damage only,clear,dry,dark,44.672084927874195,-63.52248466989946,secondary,50
non-fatal injury,snow,ice,daylight,44.804107383264,-63.609065817867304,highway,100
property damage only,snow,ice,daylight,44.69724440939088,-63.93263480016008,primary,70
property damage only,clear,dry,daylight,44.63632464122849,-63.72132558928521,highway,110
property damage only,clear,dry,daylight,44.724344501780934,-63.73634669458954,tertiary,50
property damage only,snow,snow,dark,44.77973567312165,-63.03795659564953,residential,40
property damage only,clear,dry,dawn,44.682406289406735,-63.56501301368528,residential,40
property damage only,clear,dry,daylight,44.725164516305995,-63.69157941867048,secondary,50
property damage only,overcast,wet,dark,44.66168380887827,-63.65575772870854,residential,40
property damage only,snow,snow,daylight,44.73180416059922,-63.562829030166064,highway,100
non-fatal injury,clear,dry,daylight,44.7426248625665,-63.655661577577106,highway,100
property damage only,fog,wet,daylight,44.75730792214124,-63.660300276148966,residential,40
property damage only,clear,dry,daylight,44.66744040096402,-63.60614428520622,tertiary,50
non-fatal injury,fog,wet,dusk,44.670245910183574,-63.50094570672415,residential,20
property damage only,clear,dry,daylight,44.681363584897426,-63.67879328855915,highway,100
property damage only,clear,dry,daylight,44.63708103903527,-63.66801345231947,residential,40
property damage only,clear,dry,daylight,44.69557852288616,-63.680284565514874,tertiary,50
property damage only,rain,wet,dark,44.65223296592227,-63.6149906990032,primary,60
non-fatal injury,clear,dry,daylight,44.6567339244191,-63.664846215400885,residential,40
property damage only,clear,dry,daylight,44.650893386665885,-63.582009991907626,secondary,50
property damage only,clear,dry,daylight,44.6435383237272,-63.6045460700996,primary,60
property damage only,clear,dry,daylight,44.65103491563552,-63.58602188513387,tertiary,40
property damage only,clear,dry,dark,44.67156938746112,-63.49054889051633,secondary,50
property damage only,clear,dry,daylight,44.67457307710774,-63.55975144028579,secondary,50
non-fatal injury,clear,dry,daylight,44.7694899723633,-63.687432368216335,residential,40
property damage only,overcast,wet,daylight,44.64035118257778,-63.58206850661895,residential,40
property damage only,clear,dry,daylight,44.56897993624643,-63.63430064142355,residential,40
property damage only,clear,dry,daylight,44.676548839992016,-63.55704516778602,residential,40
property damage only,clear,dry,daylight,44.7153387645267,-63.54238018016597,tertiary,50
non-fatal injury,clear,dry,daylight,44.60096120559927,-63.608728830305424,residential,40
property damage only,clear,dry,daylight,44.65346049952342,-63.612720884256014,secondary,50
property damage only,clear,dry,dawn,44.65943706268391,-63.63435271586293,secondary,50
property damage only,clear,dry,daylight,44.79026447078474,-63.69235641490996,secondary,50
property damage only,clear,dry,daylight,44.739910499779086,-63.79914282495321,tertiary,50
property damage only,clear,wet,daylight,44.77397437770264,-62.96254007218998,residential,40
property damage only,clear,dry,daylight,44.68642487375538,-63.48599251348849,residential,40
property damage only,clear,dry,daylight,44.76606500608534,-63.69109425918687,tertiary,50
property damage only,clear,dry,dark,44.65966952102982,-63.66625462766156,residential,40
property damage only,overcast,dry,daylight,44.770348344923626,-63.68840300073303,residential,40
property damage only,clear,dry,daylight,44.72396562826469,-63.730861597641926,secondary,70
property damage only,clear,dry,daylight,44.641852412226825,-63.620113995671296,primary,30
property damage only,clear,dry,daylight,44.63951267382314,-63.62818409412926,primary,50
property damage only,clear,wet,daylight,44.66048576587218,-63.60193455209699,residential,40
property damage only,fog,ice,daylight,44.79232212506249,-63.68703332510682,tertiary,60
property damage only,clear,dry,daylight,44.62178007203396,-63.624475982187015,residential,40
property damage only,clear,dry,dusk,44.64853373049401,-63.57331000987196,residential,40
property damage only,clear,dry,daylight,44.654498531982135,-63.593447584628066,residential,40
property damage only,clear,dry,daylight,44.698378978155105,-63.60496498822515,residential,40
property damage only,clear,dry,daylight,44.63618792558501,-63.52730664739349,residential,40
property damage only,clear,ice,daylight,44.8043174492642,-63.687807936366866,secondary,70
property damage only,clear,dry,daylight,44.77378917390577,-63.69105999706883,residential,40
property damage only,clear,dry,dark,44.67450646970931,-63.64731038377179,residential,40
property damage only,clear,dry,dawn,44.73473207390772,-63.64737567916762,residential,40
property damage only,clear,dry,daylight,44.64335809826281,-63.58028274775116,residential,40
property damage only,clear,dry,daylight,44.7513507516565,-63.64730851086787,residential,40
property damage only,clear,dry,daylight,44.77007070288385,-63.6926332456663,residential,40
property damage only,clear,dry,dark,44.63742525245448,-63.57676885210259,residential,40
non-fatal injury,overcast,dry,dark,44.64534117506247,-63.60580060744474,residential,40
property damage only,overcast,wet,daylight,44.6448655552656,-63.67611028029999,residential,40
non-fatal injury,clear,dry,daylight,44.666415371397974,-63.63894495464299,tertiary,50
property damage only,clear,wet,daylight,44.633787534008945,-63.57690932827994,residential,40
property damage only,overcast,wet,daylight,44.65551942050844,-63.641082934000835,residential,40
property damage only,clear,dry,dawn,44.65457478781848,-63.642573393500854,residential,40
property damage only,clear,dry,dawn,44.65463101798639,-63.67191032280298,residential,20
property damage only,overcast,dry,dark,44.732361935653806,-62.82974526968131,residential,40
property damage only,clear,dry,dawn,44.68581362654366,-63.524450455629626,residential,40
property damage only,clear,dry,daylight,44.64880776389483,-63.59367960782296,residential,40
property damage only,clear,dry,dusk,44.70530200771306,-63.70681909172101,residential,40
non-fatal injury,clear,dry,daylight,44.72877880298642,-63.53867935011176,highway,100
property damage only,clear,dry,dark,44.646774596886615,-63.57403670958277,secondary,50
property damage only,clear,dry,daylight,44.65780066442334,-63.59031539513508,primary,50
property damage only,clear,dry,daylight,44.684078379645335,-63.67490056610173,secondary,50
property damage only,clear,dry,daylight,44.66366991340379,-63.62093941428634,secondary,50
property damage only,clear,dry,daylight,44.662854248917576,-63.62193983739961,secondary,50
property damage only,clear,dry,daylight,44.64037167295075,-63.58686022833707,secondary,50
property damage only,clear,dry,daylight,44.65137750245976,-63.58240579452906,residential,40
property damage only,overcast,dry,daylight,44.73129813834382,-63.75506268994554,residential,40
property damage only,clear,dry,daylight,44.65366949564307,-63.64186972883133,residential,40
non-fatal injury,clear,dry,daylight,44.75975828859987,-63.71818473654166,residential,50
property damage only,overcast,dry,daylight,44.77040115757935,-63.69750263819708,secondary,50
property damage only,overcast,dry,dark,44.783750811320054,-63.72649618601496,secondary,30
property damage only,clear,dry,daylight,44.63061103585943,-63.58372353714103,residential,40
